customer_id,name,age,income,loan_amount,emi_amount,join_date,is_delinquent
5803,Jerry Williams,26,97344.42,306764.5,5112.74,2024-08-21,0
5804,Kyle Moore,52,77976.98,277640.01,4627.33,2024-10-20,0
5805,Jeremy Williams,56,72149.88,265664.98,4427.75,2024-03-02,0
5806,Kimberly Holmes,46,25697.28,59981.68,999.69,2025-02-01,0
5807,Shannon Gibson,55,40733.24,129763.46,2162.72,2024-07-24,0
5808,Christopher Bautista,23,38989.95,107512.64,1791.88,2024-09-19,0
5809,Sergio Phillips,55,50521.35,143722.2,2395.37,2024-06-14,0
5810,Erika Potts,37,89382.15,260509.0,4341.82,2024-11-01,0
5811,Judith Black,55,79176.56,222372.91,3706.22,2024-11-01,0
5812,Gina Cunningham,36,53265.95,138941.97,2315.7,2024-10-25,0
5813,Lynn Davis,43,43946.17,149305.49,2488.42,2024-07-30,0
5814,Jenny Vargas,33,46586.43,173415.62,2890.26,2024-04-02,0
5815,Stacey Cruz,47,39675.05,90137.79,1502.3,2024-04-01,0
5816,John Myers,27,80905.73,176168.29,2936.14,2024-02-25,0
5817,Kerry Pittman,43,44004.55,130540.4,2175.67,2024-05-22,0
5818,Joy Reid,58,69020.34,167752.88,2795.88,2024-12-27,0
5819,Thomas Lee,30,40476.8,130091.76,2168.2,2025-02-03,0
5820,Diana Robinson,51,44349.42,117309.11,1955.15,2024-12-26,0
5821,Lorraine White,37,52845.36,176684.42,2944.74,2024-05-27,0
5822,Joseph Nicholson,56,20000.0,62154.93,1035.92,2024-08-25,0
5823,Angela Smith,25,54145.44,192146.54,3202.44,2024-12-04,0
5824,Matthew Barrett,33,57733.53,188576.06,3142.93,2024-06-13,0
5825,Shawn Lewis,51,61307.96,176205.96,2936.77,2024-10-07,0
5826,Brandon Howe,43,63241.02,157072.28,2617.87,2024-05-15,0
5827,David White,26,76829.26,171425.16,2857.09,2025-02-06,0
5828,Jerry Morrow,44,42067.21,117712.8,1961.88,2025-02-12,0
5829,Danielle Bennett,26,65330.29,234205.11,3903.42,2024-12-10,0
5830,Carlos Webster,39,48242.37,136171.8,2269.53,2024-05-23,0
5831,Casey Hubbard,57,63939.76,191089.58,3184.83,2024-11-12,0
5832,Harold Walker,27,33638.65,106147.42,1769.12,2024-12-11,0
5833,Jonathan Miller,41,75637.07,217234.03,3620.57,2024-09-12,0
5834,Rachel Maxwell,52,56630.82,124658.38,2077.64,2024-06-06,0
5835,Tricia Russo,43,56022.57,75646.98,1260.78,2025-01-05,0
5836,Sara Nolan,58,34359.81,113869.58,1897.83,2024-09-18,0
5837,Harold Love,30,88872.58,279327.22,4655.45,2024-08-12,0
5838,Mrs. Jaclyn Crosby MD,53,40996.39,86233.35,1437.22,2024-04-18,0
5839,Dr. Crystal Johnson MD,29,78526.29,239400.76,3990.01,2024-08-17,0
5840,Lori Rice,58,69240.81,218227.72,3637.13,2024-06-08,0
5841,Beverly Perkins,26,50358.39,144288.64,2404.81,2024-09-26,0
5842,Tracy Wyatt,33,59300.63,186014.06,3100.23,2024-11-03,0
5843,Brandy Williams,42,44914.43,102265.73,1704.43,2024-05-28,0
5844,Joseph Lopez,42,32116.66,82415.64,1373.59,2024-07-27,0
5845,Betty Reyes,44,45390.53,105909.04,1765.15,2024-07-22,0
5846,Jesse Velazquez,47,40023.47,87603.4,1460.06,2024-10-02,0
5847,Collin Cooper,45,50022.9,182431.85,3040.53,2024-10-13,0
5848,Dr. Theresa Sandoval,35,48732.48,102223.88,1703.73,2024-04-18,0
5849,Nancy Moody,32,23951.4,77166.82,1286.11,2024-11-30,0
5850,Cindy Walton,30,75840.62,170279.19,2837.99,2024-11-30,0
5851,William Hawkins,35,38345.72,129959.89,2166.0,2024-08-17,0
5852,Joanne Lopez,51,45641.86,150116.14,2501.94,2025-02-08,0
5853,Alexandria Martinez,52,48872.69,143505.91,2391.77,2024-05-27,0
5854,Amber Meza,46,60437.28,150340.91,2505.68,2024-12-28,0
5855,Lawrence Wright,24,96917.21,321450.0,5357.5,2024-06-25,0
5856,Joseph Lopez,48,47157.85,165657.7,2760.96,2024-12-11,0
5857,Brittney Martinez,49,51602.39,138776.36,2312.94,2024-02-22,0
5858,Steven Roberts,51,59620.6,155448.43,2590.81,2024-03-09,0
5859,Mary Owens,30,72024.08,189229.11,3153.82,2024-07-22,0
5860,Luis Burgess,57,60727.72,175632.65,2927.21,2024-03-16,0
5861,Elizabeth Pearson,58,51379.73,200247.76,3337.46,2024-05-17,0
5862,Shelby Simon,56,31048.7,99852.57,1664.21,2024-09-25,0
5863,Eric Smith,27,53683.46,177287.34,2954.79,2024-09-06,0
5864,Kathleen Hernandez,29,59890.3,221694.76,3694.91,2024-10-22,0
5865,Julie Johnson,59,60257.76,202588.85,3376.48,2024-10-14,0
5866,Maria Wall,51,42306.64,144939.69,2415.66,2024-07-17,0
5867,Patrick Estrada,59,62971.18,204006.29,3400.1,2024-11-15,0
5868,Terry Rivera,32,66742.66,224266.15,3737.77,2024-11-20,0
5869,Amy White,28,46463.78,128196.72,2136.61,2024-06-28,0
5870,Amanda Randolph,24,43560.93,122816.94,2046.95,2024-08-02,0
5871,Tommy Garcia,58,54319.53,104669.95,1744.5,2024-05-30,0
5872,Lisa Martinez,50,66469.03,225011.85,3750.2,2025-02-17,0
5873,Vanessa Frank,40,38483.59,153968.03,2566.13,2025-02-10,0
5874,Rose Banks,48,79006.09,209447.75,3490.8,2025-01-16,0
5875,Joseph Suarez,38,33690.26,104963.2,1749.39,2024-03-23,0
5876,Jacob Burton,33,72463.76,152358.21,2539.3,2024-02-20,0
5877,Jason Garcia,31,74800.37,258538.12,4308.97,2024-09-10,0
5878,Gary Castillo,26,72796.84,211437.16,3523.95,2024-12-09,0
5879,Suzanne May,22,71194.16,245648.02,4094.13,2024-12-14,0
5880,Ryan Collins,31,90645.63,299476.47,4991.27,2024-12-23,0
5881,Katherine Martinez,46,52768.14,164548.13,2742.47,2024-04-22,0
5882,Vincent Douglas,36,42764.94,137600.65,2293.34,2024-08-24,0
5883,Emily Sullivan,40,56447.53,163282.17,2721.37,2024-02-23,0
5884,John Gonzalez,24,69712.89,208416.94,3473.62,2024-04-24,0
5885,William Bailey,36,60095.49,142748.03,2379.13,2024-05-16,0
5886,Peter Gill,39,51993.25,180046.19,3000.77,2024-04-28,0
5887,Bridget Cook,35,57322.97,177171.7,2952.86,2024-10-17,0
5888,Lauren Bowen,49,56635.46,164596.49,2743.27,2024-10-05,0
5889,John Clark,28,64775.12,274047.13,4567.45,2024-03-05,0
5890,Nicholas Patrick,33,32531.12,86287.13,1438.12,2025-01-14,0
5891,Denise West DDS,24,64772.39,207713.65,3461.89,2024-02-19,0
5892,Katherine Johnson,34,54610.63,158129.88,2635.5,2024-12-06,0
5893,Jennifer Anderson,32,42918.26,114722.72,1912.05,2024-05-16,0
5894,Austin Schmitt,22,53915.78,150787.34,2513.12,2024-02-20,0
5895,Julie Morris,23,51381.01,150388.48,2506.47,2024-12-16,0
5896,Andrea Ruiz,25,62104.4,165925.04,2765.42,2024-03-03,0
5897,Melissa Castaneda,48,66108.0,190491.55,3174.86,2024-07-06,0
5898,Michael Woodward,27,54621.98,147311.77,2455.2,2024-04-23,0
5899,Leslie Miller,38,72446.86,182141.27,3035.69,2024-07-04,0
5900,Wesley Johnson,48,60842.19,153170.37,2552.84,2024-12-31,0
5901,Robert Hicks,33,65343.5,197865.58,3297.76,2024-07-01,0
5902,Patrick Daniel,25,55904.65,162042.15,2700.7,2024-12-28,0
5903,Steven Hayes,23,71105.29,187088.25,3118.14,2024-06-03,0
5904,Lisa Caldwell,54,69379.34,209188.55,3486.48,2024-05-25,0
5905,Autumn Ross,48,64119.39,159541.14,2659.02,2024-10-27,0
5906,John Williams Jr.,34,56632.77,197876.29,3297.94,2024-05-24,0
5907,Rebecca Love,52,68408.48,173291.64,2888.19,2024-06-21,0
5908,Autumn Hill,28,60766.67,196310.93,3271.85,2024-02-26,0
5909,Danielle Leblanc DDS,57,71682.16,163935.69,2732.26,2024-04-17,0
5910,Robert Johnson,24,38902.19,97227.14,1620.45,2024-05-10,0
5911,Jennifer Martin,48,76139.01,233965.99,3899.43,2025-02-17,0
5912,Amanda Palmer,47,70978.72,208175.23,3469.59,2025-02-08,0
5913,Kristen Cohen,33,55357.45,160712.99,2678.55,2024-06-06,0
5914,Melissa Smith,47,61765.4,148159.85,2469.33,2024-08-09,0
5915,Alexandria Myers,50,53377.86,183976.06,3066.27,2024-04-20,0
5916,Gail Arellano,59,57423.96,198564.58,3309.41,2024-07-16,0
5917,Jeffrey Burke,48,82643.2,265868.42,4431.14,2025-01-20,0
5918,David Le,43,74081.15,221607.41,3693.46,2024-04-10,0
5919,Timothy Jacobs,41,50697.43,152909.3,2548.49,2024-08-18,0
5920,Samuel Gordon,34,47942.95,157875.94,2631.27,2024-09-02,0
5921,Pamela Pittman,46,56207.46,163452.61,2724.21,2024-08-26,0
5922,Nathan Jacobs,54,65280.59,174816.91,2913.62,2024-08-24,0
5923,Amanda Jackson DVM,35,53303.18,157731.13,2628.85,2024-11-22,0
5924,Michael Davis,32,62828.38,192883.66,3214.73,2025-01-09,0
5925,Melissa Blackwell,56,61163.98,194802.4,3246.71,2024-06-07,0
5926,Angela Gonzalez,39,62056.64,196529.3,3275.49,2025-01-16,0
5927,Rita Gray,40,77889.09,187076.36,3117.94,2024-03-27,0
5928,Donald Morgan,29,59963.08,149587.99,2493.13,2024-03-08,0
5929,Robert Allen,43,53503.09,145292.28,2421.54,2024-10-31,0
5930,Kirk Powell,40,64994.25,176284.2,2938.07,2024-06-12,0
5931,Rebecca Chambers MD,40,72245.37,252299.03,4204.98,2024-02-26,0
5932,Kyle Ruiz,22,61157.73,259503.61,4325.06,2024-02-21,0
5933,Trevor Cox,54,72461.91,253620.34,4227.01,2024-06-06,0
5934,Nicholas Benjamin,32,53063.51,180690.75,3011.51,2024-03-12,0
5935,Meghan Shelton,38,66092.38,247503.91,4125.07,2024-04-12,0
5936,Stephanie Miller,29,52049.84,145667.79,2427.8,2024-12-06,0
5937,James Jones,37,69317.59,176647.97,2944.13,2024-10-15,0
5938,Monica Ray,39,72389.28,244060.81,4067.68,2024-07-31,0
5939,Katelyn Hughes,37,57851.26,185116.05,3085.27,2024-07-26,0
5940,Jason Wright,32,45972.33,141823.02,2363.72,2024-11-18,0
5941,Jamie Smith,53,42970.26,123286.24,2054.77,2024-05-19,0
5942,Brenda Cruz,24,57144.43,159990.84,2666.51,2024-12-02,0
5943,Alice Brooks,29,41006.66,122502.41,2041.71,2024-12-30,0
5944,Joan Robinson,46,70032.02,171186.65,2853.11,2024-07-18,0
5945,Amber Reilly,28,61062.97,242134.77,4035.58,2024-03-10,0
5946,Andrew Foster,37,38090.36,116649.58,1944.16,2024-08-05,0
5947,Jacqueline Anderson,25,46729.32,106902.51,1781.71,2024-09-12,0
5948,Anita Schultz,35,62640.75,167245.88,2787.43,2024-06-01,0
5949,Loretta Matthews,22,33637.91,129909.96,2165.17,2024-02-23,0
5950,Laurie Vargas,59,58834.15,243599.68,4059.99,2024-04-23,0
5951,Patrick Fowler,57,71069.59,225367.14,3756.12,2024-04-14,0
5952,Alexander Baker,48,51497.95,207861.14,3464.35,2024-04-20,0
5953,Pamela Stevens,45,49737.1,140301.27,2338.35,2024-07-12,0
5954,Melissa Richardson,45,49690.24,146406.54,2440.11,2025-01-17,0
5955,Matthew Lopez,47,59977.88,199665.46,3327.76,2024-07-20,0
5956,Marcus Ferguson,36,60945.26,198793.83,3313.23,2024-03-06,0
5957,Walter Bailey,36,77130.54,151415.64,2523.59,2024-12-31,0
5958,Taylor Stanley,50,57304.1,161644.03,2694.07,2024-05-29,0
5959,Vicki Garza,58,53543.47,173001.67,2883.36,2024-04-12,0
5960,Dustin Hawkins,25,53934.52,157069.51,2617.83,2024-10-10,0
5961,Dustin Murphy,26,67956.88,182713.18,3045.22,2024-09-05,0
5962,Justin Mccoy,33,52613.34,169942.28,2832.37,2024-04-05,0
5963,Linda Bailey,54,41515.42,136711.96,2278.53,2024-07-04,0
5964,Diane Combs,37,64282.18,218660.76,3644.35,2024-06-07,0
5965,Jennifer Sullivan,32,39678.88,133926.06,2232.1,2025-01-20,0
5966,Robert Watson,48,59437.26,182380.71,3039.68,2024-04-06,0
5967,Jon Edwards MD,59,47587.85,117924.57,1965.41,2024-02-23,0
5968,Robert Garcia,54,62280.94,198921.83,3315.36,2024-07-31,0
5969,Emily Henderson,34,99523.17,359821.8,5997.03,2024-08-10,0
5970,Jerry Bowman,52,57080.38,210283.25,3504.72,2024-12-09,0
5971,Thomas Smith,50,81065.12,266856.94,4447.62,2024-05-05,0
5972,Zachary Diaz,24,45485.15,129558.52,2159.31,2024-07-09,0
5973,James Gonzalez,43,61476.22,211988.44,3533.14,2024-02-20,0
5974,David Swanson,49,69423.12,217238.89,3620.65,2024-03-25,0
5975,Robert Stewart,24,74526.42,210219.42,3503.66,2024-03-10,0
5976,Jeremiah Brown,42,51200.76,137002.61,2283.38,2024-04-09,0
5977,Eric Clark,51,84223.59,304441.71,5074.03,2024-10-05,0
5978,Jeremy Baker,55,53303.89,122168.75,2036.15,2024-11-20,0
5979,Dennis Mcgee,54,45562.52,138556.31,2309.27,2024-05-12,0
5980,Robert Benson,33,94278.13,385280.33,6421.34,2025-02-09,0
5981,Anthony Sharp,40,73906.54,195589.94,3259.83,2024-04-06,0
5982,Nancy Blake,32,61302.37,215960.48,3599.34,2025-02-15,0
5983,Laura Sanders,48,49088.01,117310.18,1955.17,2024-12-03,0
5984,Sarah Sullivan,41,54415.22,205837.94,3430.63,2024-05-12,0
5985,James Martinez,27,64953.72,226761.8,3779.36,2024-05-20,0
5986,Frank Lawson,45,56727.03,194612.69,3243.54,2024-05-31,0
5987,Kristin Foster,53,63892.18,192277.0,3204.62,2024-02-21,0
5988,John Ingram,31,69397.44,191318.68,3188.64,2024-05-23,0
5989,Melissa Abbott PhD,47,48547.9,168472.3,2807.87,2024-03-24,0
5990,Dana Smith,25,66351.24,209206.1,3486.77,2024-10-25,0
5991,Cody Johnson,31,44318.18,110868.17,1847.8,2024-07-07,0
5992,David Lopez,29,38745.15,127498.14,2124.97,2025-01-01,0
5993,Michael Hale,42,44319.32,134830.8,2247.18,2024-05-11,0
5994,Brandi Cunningham,49,76811.38,215853.28,3597.55,2025-01-18,0
5995,David Lopez,46,70730.4,176692.68,2944.88,2024-09-23,0
5996,Erica Hines,59,90905.12,224169.88,3736.16,2024-12-31,0
5997,Robert Brandt,52,61506.67,203329.85,3388.83,2024-07-14,0
5998,Linda Lopez,27,83678.46,285513.49,4758.56,2024-04-23,0
5999,Thomas Howell,23,71827.48,216957.81,3615.96,2024-11-20,0
6000,Nathan Dillon,26,33805.74,116487.46,1941.46,2024-10-29,0
6001,Chad Parks,34,45948.94,99012.64,1650.21,2024-02-27,0
6002,Danielle Frey,40,45887.27,116929.15,1948.82,2024-03-15,0
6003,Colin Juarez,35,76925.6,293336.25,4888.94,2024-04-27,0
6004,Elaine Lewis,39,49834.12,110510.28,1841.84,2024-06-13,0
6005,Benjamin Garza Jr.,48,49378.84,131133.93,2185.57,2024-10-12,0
6006,Michael Rivera,42,62184.1,191406.1,3190.1,2024-06-22,0
6007,Erin Adams,41,61195.33,225188.92,3753.15,2024-06-30,0
6008,James Melendez,43,70302.89,171173.98,2852.9,2024-08-08,0
6009,Keith Lynch,33,65142.8,254658.33,4244.31,2024-03-16,0
6010,Tyler Martinez,41,64540.26,194027.24,3233.79,2024-02-20,0
6011,Jennifer Mitchell,42,61646.3,170741.96,2845.7,2024-05-24,0
6012,Christopher Ayala,49,64083.63,191920.9,3198.68,2024-08-04,0
6013,Misty Hernandez MD,39,78843.32,242123.03,4035.38,2024-08-11,0
6014,Daniel Crosby,24,47206.83,119079.57,1984.66,2024-07-28,0
6015,Katie Choi,52,70552.4,246736.22,4112.27,2024-07-22,0
6016,Edwin Mendoza,30,80266.4,179285.96,2988.1,2025-02-12,0
6017,April Hansen,59,23928.84,71976.93,1199.62,2024-03-10,0
6018,Robert Rogers,53,39426.4,115413.87,1923.56,2024-06-19,0
6019,Jonathan Torres,58,39653.21,100468.62,1674.48,2024-10-20,0
6020,Nicholas Johnson,40,74664.49,218235.13,3637.25,2024-08-20,0
6021,Elizabeth Brown,55,49916.72,181089.81,3018.16,2025-02-01,0
6022,Albert Wong MD,48,78551.58,207200.92,3453.35,2024-12-18,0
6023,Katie Patterson,51,77319.5,153740.41,2562.34,2024-07-31,0
6024,Keith Smith,29,49457.51,146042.0,2434.03,2025-02-12,0
6025,Christopher Cameron,22,62508.33,164998.11,2749.97,2024-05-24,0
6026,Cheryl Romero,29,62583.12,164837.91,2747.3,2024-07-06,0
6027,Rebecca Acevedo,48,68879.75,193780.93,3229.68,2025-01-26,0
6028,Deborah Jenkins,25,36502.07,138891.97,2314.87,2024-03-17,0
6029,Jerome Edwards,35,65686.85,179564.82,2992.75,2024-08-25,0
6030,Christine Mills,59,46262.02,110421.43,1840.36,2024-05-13,0
6031,Miss Laura Washington,22,47124.18,134866.92,2247.78,2024-09-29,0
6032,Michelle Wilkinson,50,51275.69,102412.42,1706.87,2024-10-08,0
6033,Deanna Sloan,38,76365.42,238647.58,3977.46,2024-09-02,0
6034,Kevin Oliver,48,34190.92,98764.59,1646.08,2024-06-20,0
6035,Alexis Campbell,46,45885.34,105804.88,1763.41,2024-11-17,0
6036,Christine Colon,33,48409.03,131563.24,2192.72,2024-12-16,0
6037,Elizabeth Anderson,24,53053.25,181899.98,3031.67,2024-12-04,0
6038,Kevin Barry,35,70036.13,195368.11,3256.14,2024-03-29,0
6039,Christopher Kelley,40,58740.89,172530.06,2875.5,2024-11-18,0
6040,Kimberly Curtis,38,81093.9,272921.69,4548.69,2024-11-01,0
6041,Ashley Gilbert,37,63959.07,148186.47,2469.77,2024-09-24,0
6042,Crystal Smith,44,81021.06,193780.5,3229.68,2024-11-16,0
6043,Michael Kim,57,71024.04,180815.09,3013.58,2024-11-16,0
6044,Sheri Taylor MD,32,95419.52,287478.39,4791.31,2024-10-05,0
6045,Michele Torres,39,54652.27,138312.83,2305.21,2024-08-30,0
6046,Ronald Hickman,33,79009.1,221769.18,3696.15,2024-04-21,0
6047,Mike Francis,54,60994.12,206919.16,3448.65,2024-11-15,0
6048,Ryan Schroeder MD,59,47524.62,84983.93,1416.4,2025-02-06,0
6049,Christine Fox,41,78300.68,158711.05,2645.18,2024-09-18,0
6050,Amy Sandoval,23,72702.81,199350.14,3322.5,2025-01-13,0
6051,James Williams,40,61695.93,259044.42,4317.41,2024-11-15,0
6052,Nicholas Wolfe,39,46214.7,115986.27,1933.1,2024-05-28,0
6053,Jacqueline Torres,57,70152.56,172536.39,2875.61,2024-12-05,0
6054,Linda Compton,45,72353.19,217682.52,3628.04,2024-06-03,0
6055,Paul Nguyen,30,64312.39,187491.75,3124.86,2024-08-03,0
6056,Loretta Bradley,26,44707.83,142055.26,2367.59,2024-12-24,0
6057,Stephen Weaver,23,44212.15,86504.42,1441.74,2024-02-20,0
6058,Shannon Wallace,41,75397.14,222458.27,3707.64,2024-05-07,0
6059,Bryan Franco,47,78736.74,269895.82,4498.26,2024-03-13,0
6060,Brenda Miller,54,43172.57,128368.59,2139.48,2024-07-23,0
6061,Brett Morris,34,69004.71,191317.23,3188.62,2025-02-02,0
6062,Jerry Hunter,56,65439.42,238638.81,3977.31,2024-06-05,0
6063,Max Mills,29,73762.94,196345.56,3272.43,2024-07-22,0
6064,Paul Howard,25,59211.69,211780.31,3529.67,2024-08-28,0
6065,William Jackson,35,54984.78,158821.85,2647.03,2024-08-19,0
6066,Aaron Williams,37,49859.23,167344.08,2789.07,2024-09-09,0
6067,Joseph Lamb,50,63682.3,199424.99,3323.75,2024-12-28,0
6068,Brandi Vega,28,69593.38,231572.08,3859.53,2024-07-06,0
6069,James Scott,30,54717.29,162222.55,2703.71,2024-03-31,0
6070,Steven Hensley,30,64486.85,213204.0,3553.4,2024-05-29,0
6071,Jose Carr,40,48867.8,146123.27,2435.39,2025-02-15,0
6072,Charles Charles,58,83619.01,200899.9,3348.33,2024-05-07,0
6073,Jason Ferguson,37,20800.97,82430.59,1373.84,2024-08-02,0
6074,Reginald Copeland,52,69084.49,221818.0,3696.97,2025-01-02,0
6075,Andrew Brown,32,32047.91,95684.89,1594.75,2024-02-26,0
6076,Jennifer Williams,28,60141.57,185392.68,3089.88,2024-10-17,0
6077,Timothy Moore,45,57165.28,176088.87,2934.81,2024-05-11,0
6078,Jennifer Thompson,57,61009.23,209477.37,3491.29,2024-12-24,0
6079,Monique Fernandez,57,35310.92,105478.98,1757.98,2024-11-30,0
6080,Amanda Franklin,59,54679.84,126680.52,2111.34,2025-01-22,0
6081,Benjamin Adams,45,47704.81,89651.9,1494.2,2024-09-30,0
6082,Randy Little,22,51689.33,159674.54,2661.24,2025-01-03,0
6083,Linda Parrish,47,60943.65,172658.48,2877.64,2025-02-10,0
6084,Laura Tucker,28,47143.98,180885.62,3014.76,2025-01-10,0
6085,William Peters,50,61178.6,165879.01,2764.65,2024-04-01,0
6086,James Nelson,33,49218.47,133332.28,2222.2,2024-02-24,0
6087,Thomas Marshall,44,50157.14,158050.77,2634.18,2024-07-05,0
6088,Jamie Vazquez,40,81450.46,252539.09,4208.98,2024-06-14,0
6089,Valerie Smith MD,53,58085.44,199910.07,3331.83,2024-10-24,0
6090,Courtney King,22,77084.04,192814.49,3213.57,2024-02-26,0
6091,Lauren Burton,50,69993.9,292608.09,4876.8,2024-09-19,0
6092,Matthew Reynolds,57,62193.53,204967.78,3416.13,2024-04-24,0
6093,Danielle Thomas,52,25723.83,56022.76,933.71,2025-01-22,0
6094,Amanda Hall,50,72348.71,237113.21,3951.89,2024-03-24,0
6095,Joseph Proctor,53,47359.44,180852.55,3014.21,2024-04-13,0
6096,Douglas Skinner,46,50861.72,164450.21,2740.84,2024-02-25,0
6097,Ryan Hernandez,58,74726.85,211402.1,3523.37,2024-05-17,0
6098,Patrick Ortega,40,48330.45,159793.47,2663.22,2024-08-19,0
6099,Jeffrey Cox,26,90133.64,265677.0,4427.95,2024-07-09,0
6100,Ashley Parker,46,89320.52,253274.22,4221.24,2024-09-05,0
6101,Nancy Holder,25,67989.47,203767.76,3396.13,2024-11-11,0
6102,Caitlin Smith,42,59245.74,179353.48,2989.22,2024-09-08,0
6103,Betty Obrien,59,83459.42,215732.81,3595.55,2024-12-20,0
6104,Shelly Horton,39,40361.84,149407.03,2490.12,2024-12-28,0
6105,Ashley Fisher,30,55987.35,182859.21,3047.65,2024-05-24,0
6106,Colleen Maddox,49,42667.56,73171.72,1219.53,2024-08-03,0
6107,Marvin Sharp,57,63744.39,220637.88,3677.3,2024-07-14,0
6108,Nicole Martin,56,56959.57,150803.05,2513.38,2024-07-31,0
6109,Ebony Black,32,68492.66,238590.19,3976.5,2024-03-28,0
6110,Jill Lyons,34,84423.03,254149.53,4235.83,2024-07-17,0
6111,Ryan Lewis,49,65323.95,193296.08,3221.6,2024-10-25,0
6112,Angelica Davis,50,41976.97,97875.14,1631.25,2024-12-30,0
6113,Stephanie Duran,40,57326.69,147546.6,2459.11,2024-08-19,0
6114,Brittany Maxwell,50,73861.47,277080.15,4618.0,2025-01-28,0
6115,Ivan Morgan,56,70875.24,236581.96,3943.03,2024-06-19,0
6116,Joshua Huff,30,55051.74,172972.23,2882.87,2025-02-15,0
6117,Christian Anderson,49,67883.19,178384.43,2973.07,2024-11-26,0
6118,Matthew Wilson,28,61824.81,143835.47,2397.26,2024-10-18,0
6119,Lauren Hooper,25,58371.2,205225.52,3420.43,2025-01-27,0
6120,John Carey,32,44308.74,143278.7,2387.98,2024-03-11,0
6121,Robert Hines,47,57432.43,177199.31,2953.32,2024-08-03,0
6122,Don Lloyd,26,49637.12,112268.52,1871.14,2024-09-16,0
6123,Jo Lambert,52,51865.21,91658.95,1527.65,2024-09-20,0
6124,John Griffin,57,62721.89,132593.2,2209.89,2024-06-23,0
6125,Andrea Moody,25,73868.3,202594.99,3376.58,2024-07-31,0
6126,Erik Watkins Jr.,59,76905.67,196313.42,3271.89,2025-01-01,0
6127,Kimberly Weber,46,71943.07,220346.69,3672.44,2024-03-05,0
6128,Nicole Ford,22,73290.41,230652.43,3844.21,2024-03-15,0
6129,Austin Snyder,34,44698.05,140372.44,2339.54,2024-03-12,0
6130,Elizabeth Hicks,56,55786.96,209172.05,3486.2,2024-10-12,0
6131,Lori Jackson,34,58880.97,162583.97,2709.73,2025-01-05,0
6132,Kathy Pierce,50,70471.25,114356.46,1905.94,2024-08-09,0
6133,Joseph Callahan,40,43137.55,105464.02,1757.73,2024-02-25,0
6134,Jennifer Hernandez,53,79190.29,221759.48,3695.99,2024-10-06,0
6135,Brian Wilson,26,53304.02,185646.54,3094.11,2024-10-21,0
6136,Lindsey Chen,34,47905.03,161889.21,2698.15,2024-06-27,0
6137,Kimberly Aguirre,53,34760.37,111340.07,1855.67,2024-03-28,0
6138,Keith Mccormick,52,66666.55,121957.58,2032.63,2024-09-09,0
6139,Sarah Mueller,58,47577.9,126282.18,2104.7,2024-03-28,0
6140,Brandi Stokes,36,81283.56,265473.28,4424.55,2024-10-27,0
6141,Adriana Morales,44,87974.48,288976.49,4816.27,2024-11-22,0
6142,Tracie Johnson,53,49031.09,87731.83,1462.2,2024-04-04,0
6143,Kevin Robinson,22,60515.65,169894.54,2831.58,2024-12-17,0
6144,Justin Hughes,57,60612.85,233354.01,3889.23,2024-10-11,0
6145,Courtney Whitehead,57,42461.83,98273.73,1637.9,2024-09-04,0
6146,Sarah Stanley,49,33147.71,120397.37,2006.62,2024-10-11,0
6147,Tammy Sanchez,24,49146.87,97626.26,1627.1,2024-06-20,0
6148,John Stevens,33,62423.93,227431.97,3790.53,2024-10-14,0
6149,Joseph Blair,47,63678.22,164397.35,2739.96,2024-05-16,0
6150,Cheryl Gomez MD,57,48959.02,94897.79,1581.63,2024-12-25,0
6151,Mr. Brian Jackson,56,67766.37,180496.16,3008.27,2024-12-27,0
6152,Sheryl Garcia,58,66368.78,188434.65,3140.58,2024-06-25,0
6153,Andrew Richard,36,48791.28,133341.67,2222.36,2024-06-21,0
6154,Taylor Howard,59,67918.09,171337.12,2855.62,2024-10-25,0
6155,John Munoz,52,57270.82,188909.41,3148.49,2025-01-24,0
6156,Kellie Page,37,68921.92,290211.77,4836.86,2024-06-06,0
6157,Eric Holden,59,66189.93,174539.48,2908.99,2024-09-14,0
6158,Wesley Collins,57,40376.2,124271.05,2071.18,2024-06-17,0
6159,Tiffany Curtis,59,55111.54,225263.95,3754.4,2024-11-17,0
6160,Christian Perez,35,58711.18,172709.26,2878.49,2024-10-27,0
6161,Sarah Gonzalez,31,66290.13,172403.38,2873.39,2024-09-14,0
6162,Ashley Burton MD,56,63014.4,178124.23,2968.74,2025-02-15,0
6163,Lindsay Manning,41,95729.74,298076.91,4967.95,2024-10-02,0
6164,Sherry Cole,53,71674.37,197829.76,3297.16,2024-08-10,0
6165,Shelly Thomas,48,61471.21,216035.93,3600.6,2024-10-24,0
6166,Regina Burton,31,40765.33,98046.44,1634.11,2024-07-06,0
6167,Edgar Jenkins,55,41737.51,98254.12,1637.57,2024-08-20,0
6168,Elaine Herman,42,52599.63,160165.88,2669.43,2024-05-19,0
6169,Jenny Chase,37,51525.73,170785.52,2846.43,2024-06-13,0
6170,Andrea Robinson,56,46077.44,178383.26,2973.05,2024-04-11,0
6171,Karen Chang,54,64594.31,117305.23,1955.09,2024-09-02,0
6172,Sheila Kelly,41,56839.38,186121.19,3102.02,2024-08-30,0
6173,Michael Moore,25,80428.51,286311.49,4771.86,2025-02-06,0
6174,Brittany Gonzales,49,91937.34,282537.51,4708.96,2024-03-30,0
